city,pm2_5,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,month,aqi,aqi_category
indore,268.8421095620935,326.3564863213633,35.5440048977012,45.50710655486194,0.9262944413948946,153.26102336729434,13.17043675812021,37.85742355002259,30.74610940269808,9.07398952384409,6,257.0,Very Poor
bhopal,166.4092501555387,304.3386823457902,19.89421594752248,58.990739798661195,8.835922047232653,63.26914598947433,11.505917666665063,16.129309904562362,73.6039125126527,25.760943637337217,8,217.9,Very Poor
delhi,244.15764499757813,90.11798735542338,107.20602918493238,38.286037758130014,8.055675000871199,144.11852020192123,14.269510073811656,33.54676150443633,42.001506608075736,25.71692812109373,3,133.1,Moderate
mumbai,269.866476977813,99.55274286794992,114.89992229642164,6.691102722861247,5.101547058408718,161.6182646178249,13.130428743714434,17.71764922024765,59.41027305169199,22.939528511546207,10,168.5,Poor
kolkata,102.22100774184052,160.77939906072515,104.14467598552682,45.859151638476966,9.674553491065787,83.74896132801003,4.063788491399441,17.637263709326028,72.33745891288775,4.400853420455446,8,144.5,Moderate
chennai,41.91505811302626,204.1187343725881,98.09434859336098,76.69477219141966,4.235833694823487,164.69033445524664,23.488085313244195,40.592512065681476,87.51980834015528,20.70968540702187,8,73.7,Satisfactory
bengaluru,76.10119713716308,254.93681318151246,80.3528277734875,15.673629503897452,9.842692158461329,74.14406917374278,36.90394026452209,18.738413345908057,79.41433961012571,28.350721937417063,5,154.2,Poor
hyderabad,133.86125870161433,160.18718303651352,68.34859762005102,55.820381484011925,6.712407988155908,173.89333080331838,30.729854511154386,19.213657128130393,70.72708009045431,20.476214363014712,8,130.2,Moderate
ahmedabad,247.224282117523,195.7631921305962,15.003477389812167,17.672827715406406,6.383245605214021,25.179219169347398,33.97071176130591,10.022868676645484,70.97248867963577,9.948505473235018,6,188.2,Poor
pune,259.6118691443396,304.0389564908275,51.97211950313035,43.79455938890034,1.7429534634282717,126.79327530555126,4.976309748275718,40.47341619439312,90.9443483024065,15.017379522924939,5,211.8,Very Poor
jaipur,12.016117854045305,33.939617098427206,47.85917945641611,9.54076307244413,8.831084807215975,93.94838687767788,47.623044798662576,37.740818462319716,42.186807312240205,19.37175130053161,9,17.1,Good
lucknow,158.11671774749405,115.92603885072789,34.87168513243751,37.12893302813844,4.33214791041409,75.90029692746,42.086099858308216,31.95651272817373,20.083407064714056,15.317112261855106,7,147.1,Moderate
kanpur,131.0491909131459,291.0728426361299,88.19331307418727,60.98073965382919,1.7061107172465457,117.56101938726215,40.44942560628747,36.259301737859474,40.3965919548649,3.598588251929095,8,168.4,Poor
nagpur,74.41126503651178,360.1785983211357,62.02570953405864,29.110578890640603,0.22481444776001452,129.6557055778363,41.32620644704661,15.321699859857212,36.341853472005795,9.36192133956062,1,149.4,Moderate
patna,44.76095652676801,214.43742800395313,14.320314829379512,53.86311451000301,5.641581268019987,10.741755840552544,46.70281489850531,26.04132581056514,69.63759388354987,24.071880916608976,11,97.6,Satisfactory
indore,107.90839970705211,222.20312440081995,30.321068224228302,64.04509694159887,5.321256259014495,38.38202508702378,27.668444339571188,22.29267855720733,67.52836998241469,25.842541382865523,2,125.5,Moderate
bhopal,283.44381413463054,60.7253643091149,83.57475782085353,74.3198699193973,7.22160086145467,131.21782860783418,10.813818875513668,13.282178418995578,64.50960370285429,4.1190009814671065,8,181.4,Poor
delhi,103.72885028601901,190.01669939291276,13.755048841384522,20.302082384725377,8.91355472487624,123.2855203082951,31.222396784774517,27.014566982522343,21.218258240709027,28.571602571961737,12,99.2,Satisfactory
mumbai,160.44928030557617,222.3945612529088,102.8887951156084,33.146641433126035,0.8861251879659923,174.22807587187512,37.40119318972901,42.22588776199224,74.65835408379857,9.86467853545828,9,162.9,Poor
kolkata,213.87549807960158,112.13879138119727,61.94185060660705,13.88844903977256,7.341815254369587,139.3764243426331,37.157952274347245,11.402069166774307,44.26478093641187,19.8694121619216,4,140.9,Moderate
chennai,115.45258468999525,122.31242776076476,60.26745639256452,79.41371316835327,1.955378246566064,171.63136031432748,26.551002184177126,20.201131972282788,69.87919917549733,22.554754378700434,12,80.4,Satisfactory
bengaluru,291.8168039890786,163.36798197975662,73.12689523584453,74.30607549809504,8.595952826255923,129.43188526091717,4.354477247345325,17.26393276719962,61.7433821376615,24.358387039136502,10,216.8,Very Poor
hyderabad,289.10971553321224,27.62705515553602,99.83831108139215,44.11665616188365,8.208728787230395,60.66887546870534,19.184533983076264,18.33513287829937,45.70481940709304,28.372491066777904,11,151.5,Poor
ahmedabad,83.0168657893556,142.39008292160776,44.9980589087522,67.67859696136085,5.453858174356889,27.9120367826456,46.11756381470451,41.79520931577814,30.09322003280808,9.387586440864679,10,91.9,Satisfactory
pune,154.2020667087918,100.35024265868697,82.9718575442923,42.63472222721929,7.131403706370784,142.91005676863904,29.637996578113874,26.382416898200155,27.08141732453607,25.755193636546636,9,135.7,Moderate
jaipur,97.25470984686321,144.44899382760758,70.05917585951597,50.639683664215255,3.2120661205191094,119.50536765090571,27.378265219529958,26.320479452893657,82.36387498341676,3.9506071030862113,4,82.5,Satisfactory
